"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"GS^J","Goldman Sachs Group, Inc. (The)","27.04","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gs^j",
"GS^K","Goldman Sachs Group, Inc. (The)","28.49","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gs^k",
"GS^N","Goldman Sachs Group, Inc. (The)","26.55","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gs^n",
"GER","Goldman Sachs MLP Energy Renaissance Fund","6.35","$56.25M","1986","n/a","n/a","https://old.nasdaq.com/symbol/ger",
"GRC","Gorman-Rupp Company (The)","32.61","$851.19M","n/a","Capital Goods","Fluid Controls","https://old.nasdaq.com/symbol/grc",
"GPX","GP Strategies Corporation","10.44","$178.19M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/gpx",
"GGG","Graco Inc.","64.7","$10.79B","n/a","Capital Goods","Fluid Controls","https://old.nasdaq.com/symbol/ggg",
"EAF","GrafTech International Ltd.","6.94","$1.85B","2018","Energy","Industrial Machinery/Components","https://old.nasdaq.com/symbol/eaf",
"GHM","Graham Corporation","13.4","$133.69M","n/a","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/ghm",
"GHC","Graham Holdings Company","408.28","$2.07B","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/ghc",
"GRAM","Grana y Montero S.A.A.","1.93","$336.56M","2018","Basic Industries","Military/Government/Technical","https://old.nasdaq.com/symbol/gram",
"GVA","Granite Construction Incorporated","19.76","$923.61M","n/a","Basic Industries","Military/Government/Technical","https://old.nasdaq.com/symbol/gva",
"GPMT","Granite Point Mortgage Trust Inc.","6.77","$373.74M","2017","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/gpmt",
"GRP.U","Granite Real Estate Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/grp.u",
"GPK","Graphic Packaging Holding Company","13.67","$3.81B","n/a","Consumer Durables","Containers/Packaging","https://old.nasdaq.com/symbol/gpk",
"GTN","Gray Television, Inc.","12.77","$1.24B","n/a","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/gtn",
"GTN.A","Gray Television, Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gtn.a",
"AJX","Great Ajax Corp.","8.05","$184.55M","2015","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ajx",
"AJXA","Great Ajax Corp.","23.3","n/a","2017","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ajxa",
"GWB","Great Western Bancorp, Inc.","14.14","$777.9M","2014","Finance","Major Banks","https://old.nasdaq.com/symbol/gwb",
"GDOT","Green Dot Corporation","58.97","$3.15B","2010","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/gdot",
"GBX","Greenbrier Companies, Inc. (The)","32.28","$1.06B","1994","Capital Goods","Railroads","https://old.nasdaq.com/symbol/gbx",
"GHL","Greenhill & Co., Inc.","13.58","$257.53M","2004","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/ghl",
"GHG","GreenTree Hospitality Group Ltd.","13.8","$1.41B","2018","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/ghg",
"GEF","Greif, Inc.","43.39","$2.58B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gef",
"GEF.B","Greif, Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gef.b",
"GFF","Griffon Corporation","23.1","$1.3B","n/a","Capital Goods","Building Products","https://old.nasdaq.com/symbol/gff",
"GPI","Group 1 Automotive, Inc.","135","$2.46B","1997","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/gpi",
"GRUB","GrubHub Inc.","80.75","$7.45B","2014","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/grub",
"PAC","Grupo Aeroportuario Del Pacifico, S.A. de C.V.","94.39","$5.3B","2006","Transportation","Aerospace","https://old.nasdaq.com/symbol/pac",
"ASR","Grupo Aeroportuario del Sureste, S.A. de C.V.","120.58","$3.62B","n/a","Transportation","Aerospace","https://old.nasdaq.com/symbol/asr",
"AVAL","Grupo Aval Acciones y Valores S.A.","4.76","$5.3B","2014","Finance","Commercial Banks","https://old.nasdaq.com/symbol/aval",
"SUPV","Grupo Supervielle S.A.","1.69","$154.37M","2016","Finance","Commercial Banks","https://old.nasdaq.com/symbol/supv",
"TV","Grupo Televisa S.A.","6.98","$3.94B","1993","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/tv",
"GSAH","GS Acquisition Holdings Corp II","10.25","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/gsah",
"GSAH.U","GS Acquisition Holdings Corp II","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/gsah.u",
"GSAH.WS","GS Acquisition Holdings Corp II","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gsah.ws",
"GSX","GSX Techedu Inc.","71.23","$16.98B","2019","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/gsx",
"GTT","GTT Communications, Inc.","5.27","$309.98M","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/gtt",
"GSH","Guangshen Railway Company Limited","8.71","$1.23B","n/a","Transportation","Railroads","https://old.nasdaq.com/symbol/gsh",
"GES","Guess?, Inc.","12.91","$821.21M","1996","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/ges",
"GGM","Guggenheim Credit Allocation Fund","18.33","$166.07M","2013","n/a","n/a","https://old.nasdaq.com/symbol/ggm",
"GPM","Guggenheim Enhanced Equity Income Fund","5.63","$272.17M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gpm",
"GOF","Guggenheim Strategic Opportunities Fund","17.79","$786.78M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gof",
"GBAB","Guggenheim Taxable Municipal Managed Duration Trst","24.46","$458.69M","2010","n/a","n/a","https://old.nasdaq.com/symbol/gbab",
"GWRE","Guidewire Software, Inc.","103.2","$8.61B","2012","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/gwre",
"HRB","H&R Block, Inc.","18.15","$3.5B","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/hrb",
"FUL","H. B. Fuller Company","49.12","$2.54B","n/a","Basic Industries","Home Furnishings","https://old.nasdaq.com/symbol/ful",
"HIGA.U","H.I.G. Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/higa.u",
"HAE","Haemonetics Corporation","105.91","$5.37B","1991","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/hae",
"HAL","Halliburton Company","12.67","$11.13B","n/a","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/hal",
"HBB","Hamilton Beach Brands Holding Company","22.4","$306.2M","2017","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/hbb",
"HBI","Hanesbrands Inc.","17.26","$6.01B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/hbi",
"HNGR","Hanger, Inc.","18.51","$705.26M","2018","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/hngr",
"HASI","Hannon Armstrong Sustainable Infrastructure Capital, Inc.","44.49","$3.31B","2013","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/hasi",
"HOG","Harley-Davidson, Inc.","29.18","$4.47B","n/a","Consumer Non-Durables","Motor Vehicles","https://old.nasdaq.com/symbol/hog",
"HMY","Harmony Gold Mining Company Limited","5.78","$3.45B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/hmy",
"HSC","Harsco Corporation","15.28","$1.21B","n/a","Consumer Services","Diversified Commercial Services","https://old.nasdaq.com/symbol/hsc",
"HGH","Hartford Financial Services Group, Inc. (The)","27.28","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/hgh",
"HIG","Hartford Financial Services Group, Inc. (The)","40.4","$14.47B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/hig",
"HIG^G","Hartford Financial Services Group, Inc. (The)","27.6","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hig^g",
"HVT","Haverty Furniture Companies, Inc.","22.57","$424.73M","n/a","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/hvt",
"HVT.A","Haverty Furniture Companies, Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hvt.a",
"HE","Hawaiian Electric Industries, Inc.","34.18","$3.73B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/he",
"HCHC","HC2 Holdings, Inc.","2.32","$109.74M","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/hchc",
"HCA","HCA Healthcare, Inc.","135.98","$45.97B","2011","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/hca",
"HCI","HCI Group, Inc.","48.47","$387.01M","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/hci",
"HDB","HDFC Bank Limited","59.78","$109.67B","2001","Finance","Commercial Banks","https://old.nasdaq.com/symbol/hdb",
"HR","Healthcare Realty Trust Incorporated","29.57","$4.02B","1993","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/hr",
"HTA","Healthcare Trust of America, Inc.","25.07","$5.48B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/hta",
"PEAK","Healthpeak Properties, Inc.","27.41","$14.76B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/peak",
"HL","Hecla Mining Company","5.25","$2.78B","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/hl",
"HL^B","Hecla Mining Company","55.97","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/hl^b",
"HEI","Heico Corporation","110.5","$14.91B","n/a","Capital Goods","Aerospace","https://old.nasdaq.com/symbol/hei",
"HEI.A","Heico Corporation","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hei.a",
"HLX","Helix Energy Solutions Group, Inc.","2.61","$391.65M","n/a","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/hlx",
"HP","Helmerich & Payne, Inc.","14.52","$1.56B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/hp",
"HLF","Herbalife Nutrition Ltd.","47.76","$6.33B","2004","Health Care","Other Pharmaceuticals","https://old.nasdaq.com/symbol/hlf",
"HRI","Herc Holdings Inc.","45.63","$1.33B","2016","n/a","n/a","https://old.nasdaq.com/symbol/hri",
"HCXY","Hercules Capital, Inc.","25.99","n/a","2018","n/a","n/a","https://old.nasdaq.com/symbol/hcxy",
"HCXZ","Hercules Capital, Inc.","25.35","n/a","2018","n/a","n/a","https://old.nasdaq.com/symbol/hcxz",
"HTGC","Hercules Capital, Inc.","11.23","$1.28B","2012","n/a","n/a","https://old.nasdaq.com/symbol/htgc",
"HRTG","Heritage Insurance Holdings, Inc.","10.99","$308.36M","2014","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/hrtg",
"HT","Hersha Hospitality Trust","5.19","$201.32M","1999","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ht",
"HT^C","Hersha Hospitality Trust","15.26","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ht^c",
"HT^D","Hersha Hospitality Trust","15.16","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ht^d",
"HT^E","Hersha Hospitality Trust","15.198","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ht^e",
"HSY","Hershey Company (The)","145.58","$30.28B","n/a","Consumer Non-Durables","Specialty Foods","https://old.nasdaq.com/symbol/hsy",
"HTZ","Hertz Global Holdings, Inc","1.6","$249.93M","2016","Consumer Services","Rental/Leasing Companies","https://old.nasdaq.com/symbol/htz",
"HES","Hess Corporation","37.19","$11.42B","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/hes",
"HESM","Hess Midstream LP","16.38","$295.3M","2017","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/hesm",
"HPE","Hewlett Packard Enterprise Company","9.32","$11.99B","2015","Technology","Retail: Computer Software & Peripheral Equipment","https://old.nasdaq.com/symbol/hpe",
"HXL","Hexcel Corporation","32.02","$2.67B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/hxl",
"HEXO","HEXO Corp.","0.7609","$365.78M","n/a","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/hexo",
"PCF","High Income Securities Fund","8.06","$44.85M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pcf",
"HGLB","Highland Global Allocation Fund","5.96","$134.11M","2019","n/a","n/a","https://old.nasdaq.com/symbol/hglb",
"HFRO","Highland Income Fund","8.17","$583.41M","2017","n/a","n/a","https://old.nasdaq.com/symbol/hfro",
"HFRO^A","Highland Income Fund","25.425","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hfro^a",
"HPR","HighPoint Resources Corporation","0.1302","$28.03M","2018","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/hpr",
"HIW","Highwoods Properties, Inc.","32.68","$3.4B","1994","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/hiw",
"HIL","Hill International, Inc.","1.46","$81.85M","2018","Consumer Services","Military/Government/Technical","https://old.nasdaq.com/symbol/hil",
"HI","Hillenbrand Inc","31.01","$2.32B","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://old.nasdaq.com/symbol/hi",
"HRC","Hill-Rom Holdings Inc","89.5","$5.96B","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/hrc",
"HTH","Hilltop Holdings Inc.","22.22","$2B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/hth",
"HGV","Hilton Grand Vacations Inc.","22.78","$1.94B","2016","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/hgv",
"HLT","Hilton Worldwide Holdings Inc.","88.97","$24.67B","2016","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/hlt",
"HNI","HNI Corporation","36.01","$1.54B","n/a","Consumer Durables","Office Equipment/Supplies/Services","https://old.nasdaq.com/symbol/hni",
"HMLP","Hoegh LNG Partners LP","12","$399.44M","2014","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/hmlp",
"HMLP^A","Hoegh LNG Partners LP","24.0875","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hmlp^a",
"HEP","Holly Energy Partners, L.P.","12.03","$1.27B","2004","Energy","Natural Gas Distribution","https://old.nasdaq.com/symbol/hep",
"HFC","HollyFrontier Corporation","19.15","$3.1B","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/hfc",
"HD","Home Depot, Inc. (The)","284.51","$306.26B","n/a","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/hd",
"HMC","Honda Motor Company, Ltd.","24.81","$42.84B","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/hmc",
"HON","Honeywell International Inc.","172.87","$121.32B","n/a","Capital Goods","Aerospace","https://old.nasdaq.com/symbol/hon",
"HMN","Horace Mann Educators Corporation","34.75","$1.44B","1991","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/hmn",
"HZAC","Horizon Acquisition Corporation","9.9","$678.93M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/hzac",
"HZAC.U","Horizon Acquisition Corporation","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/hzac.u",
"HZAC.WS","Horizon Acquisition Corporation","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hzac.ws",
"HZON.U","Horizon Acquisition Corporation II","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/hzon.u",
"HZN","Horizon Global Corporation","5.89","$151.91M","2015","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/hzn",
"HTFA","Horizon Technology Finance Corporation","24.99","n/a","2017","n/a","n/a","https://old.nasdaq.com/symbol/htfa",
"HRL","Hormel Foods Corporation","49.27","$26.59B","n/a","Consumer Non-Durables","Meat/Poultry/Fish","https://old.nasdaq.com/symbol/hrl",
"HST","Host Hotels & Resorts, Inc.","11.04","$7.79B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/hst",
"HLI","Houlihan Lokey, Inc.","63.24","$4.41B","2015","Finance","Investment Managers","https://old.nasdaq.com/symbol/hli",
"HOV","Hovnanian Enterprises Inc","32.75","$201.15M","n/a","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/hov",
"HHC","Howard Hughes Corporation (The)","62.67","$3.44B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/hhc",
"HWM","Howmet Aerospace Inc.","18.14","$7.91B","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/hwm",
"HPQ","HP Inc.","19.22","$26.4B","n/a","Technology","Computer Manufacturing","https://old.nasdaq.com/symbol/hpq",
"HPX","HPX Corp.","9.69","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/hpx",
"HPX.U","HPX Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/hpx.u",
"HPX.WS","HPX Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hpx.ws",
"HSBC","HSBC Holdings plc","19.88","$80.98B","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/hsbc",
"HSBC^A","HSBC Holdings plc","25.62","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hsbc^a",
"HMI","Huami Corporation","11.91","$737.82M","2018","Technology","Computer Manufacturing","https://old.nasdaq.com/symbol/hmi",
"HNP","Huaneng Power International, Inc.","15.19","$5.96B","1994","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/hnp",
"HUBB","Hubbell Inc","147.29","$7.99B","2015","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/hubb",
"HUBS","HubSpot, Inc.","308.06","$14.04B","2014","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/hubs",
"HBM","Hudbay Minerals Inc.","5.13","$1.34B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/hbm",
"HUD","Hudson Ltd.","7.66","$708.08M","2018","Consumer Services","Department/Specialty Retail Stores","https://old.nasdaq.com/symbol/hud",
"HPP","Hudson Pacific Properties, Inc.","20.47","$3.14B","2010","Finance","Real Estate","https://old.nasdaq.com/symbol/hpp",
"HUM","Humana Inc.","437.23","$57.84B","n/a","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/hum",
"HCFT","Hunt Companies Finance Trust, Inc.","2.81","$70.09M","2013","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/hcft",
"HII","Huntington Ingalls Industries, Inc.","149.52","$6.05B","n/a","Capital Goods","Marine Transportation","https://old.nasdaq.com/symbol/hii",
"HUN","Huntsman Corporation","24.45","$5.39B","2005","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/hun",
"HUYA","HUYA Inc.","21.75","$4.84B","2018","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/huya",
"H","Hyatt Hotels Corporation","55.41","$5.45B","2009","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/h",
"HYLN","Hyliion Holdings Corp.","22.55","$3.47B","2019","Capital Goods","Construction/Ag Equipment/Trucks","https://old.nasdaq.com/symbol/hyln",
"HYLN.WS","Hyliion Holdings Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hyln.ws",
"HY","Hyster-Yale Materials Handling, Inc.","43.49","$730.5M","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://old.nasdaq.com/symbol/hy",
"IAA","IAA, Inc.","56.27","$7.54B","2019","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/iaa",
"IAG","Iamgold Corporation","3.96","$1.88B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/iag",
"IBN","ICICI Bank Limited","11.46","$39.52B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/ibn",
"ICL","ICL Group Ltd.","3.69","$4.73B","2014","Basic Industries","Agricultural Chemicals","https://old.nasdaq.com/symbol/icl",
"IDA","IDACORP, Inc.","88.11","$4.45B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/ida",
"IEX","IDEX Corporation","190.45","$14.38B","1989","Capital Goods","Fluid Controls","https://old.nasdaq.com/symbol/iex",
"IDT","IDT Corporation","10.23","$260.62M","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/idt",
"INFO","IHS Markit Ltd.","81.86","$32.61B","1996","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/info",
"IH","iHuman Inc.","16.63","$869.32M","2020","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/ih",
"ITW","Illinois Tool Works Inc.","202.65","$64.07B","n/a","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/itw",
"IMAX","Imax Corporation","11.36","$668.62M","n/a","Miscellaneous","Industrial Machinery/Components","https://old.nasdaq.com/symbol/imax",
"ICD","Independence Contract Drilling, Inc.","2.44","$12.64M","2014","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/icd",
"IHC","Independence Holding Company","40.73","$597.06M","n/a","Finance","Life Insurance","https://old.nasdaq.com/symbol/ihc",
"IRT","Independence Realty Trust, Inc.","11.77","$1.12B","2013","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/irt",
"IFN","India Fund, Inc. (The)","16.96","$456.3M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ifn",
"IBA","Industrias Bachoco, S.A. de C.V.","38.86","$1.94B","1997","Consumer Non-Durables","Meat/Poultry/Fish","https://old.nasdaq.com/symbol/iba",
"INFY","Infosys Limited","15.34","$65.07B","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/infy",
"ING","ING Group, N.V.","7.53","$29.37B","1997","Finance","Commercial Banks","https://old.nasdaq.com/symbol/ing",
"IR","Ingersoll Rand Inc.","37.26","$15.54B","2017","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/ir",
"NGVT","Ingevity Corporation","59.2","$2.44B","2016","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/ngvt",
"INGR","Ingredion Incorporated","76.5","$5.12B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/ingr",
"IIPR","Innovative Industrial Properties, Inc.","126.58","$2.75B","2016","Finance","Real Estate","https://old.nasdaq.com/symbol/iipr",
"IIPR^A","Innovative Industrial Properties, Inc.","29.25","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/iipr^a",
"INSI","Insight Select Income Fund","20.31","$217.52M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/insi",
"NSP","Insperity, Inc.","74.6","$2.89B","n/a","Technology","Professional Services","https://old.nasdaq.com/symbol/nsp",
"INSP","Inspire Medical Systems, Inc.","119.35","$3.2B","1998","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/insp",
"IBP","Installed Building Products, Inc.","104.47","$3.11B","2014","Basic Industries","Homebuilding","https://old.nasdaq.com/symbol/ibp",
"ITGR","Integer Holdings Corporation","65.03","$2.14B","n/a","Miscellaneous","Industrial Machinery/Components","https://old.nasdaq.com/symbol/itgr",
"ICE","Intercontinental Exchange Inc.","99.47","$55.83B","2005","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/ice",
"IHG","Intercontinental Hotels Group","55.67","$10.17B","n/a","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/ihg",
"IFS","Intercorp Financial Services Inc.","22.8","$2.63B","2019","Finance","Commercial Banks","https://old.nasdaq.com/symbol/ifs",
"IBM","International Business Machines Corporation","115.06","$102.47B","n/a","Technology","Computer Manufacturing","https://old.nasdaq.com/symbol/ibm",
"IFF","International Flavors & Fragrances, Inc.","110.45","$11.81B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/iff",
"IFFT","International Flavors & Fragrances, Inc.","40.87","n/a","2018","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/ifft",
"IGT","International Game Technology","10.15","$2.08B","2015","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/igt",
"IP","International Paper Company","46.48","$18.27B","n/a","Basic Industries","Paper","https://old.nasdaq.com/symbol/ip",
"INSW","International Seaways, Inc.","14.26","$399.05M","2016","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/insw",
"INSW^A","International Seaways, Inc.","25.2499","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/insw^a",
"IPV","InterPrivate Acquisition Corp.","9.91","$307.76M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/ipv",
"IPV.U","InterPrivate Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/ipv.u",
"IPV.WS","InterPrivate Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ipv.ws",
"IPG","Interpublic Group of Companies, Inc. (The)","18.7","$7.29B","n/a","Technology","Advertising","https://old.nasdaq.com/symbol/ipg",
"IPI","Intrepid Potash, Inc","11.05","$146.91M","2008","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/ipi",
"IVC","Invacare Corporation","7.43","$255.74M","n/a","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/ivc",
"VBF","Invesco Bond Fund","19.83","$225.8M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vbf",
"VCV","Invesco California Value Municipal Income Trust","12.33","$590.18M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vcv",
"VTA","Invesco Credit Opportunities Fund","9.34","$588.23M","2007","n/a","n/a","https://old.nasdaq.com/symbol/vta",
"IHIT","Invesco High Income 2023 Target Term Fund","7.9","$189.84M","2016","n/a","n/a","https://old.nasdaq.com/symbol/ihit",
"IHTA","Invesco High Income 2024 Target Term Fund","7.98","$70.05M","2017","n/a","n/a","https://old.nasdaq.com/symbol/ihta",
"VLT","Invesco High Income Trust II","12.32","$80.02M","1989","n/a","n/a","https://old.nasdaq.com/symbol/vlt",
"IVR","INVESCO MORTGAGE CAPITAL INC","2.73","$495.15M","2009","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ivr",
"IVR^B","INVESCO MORTGAGE CAPITAL INC","20.44","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ivr^b",
"IVR^C","INVESCO MORTGAGE CAPITAL INC","20.4431","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ivr^c",
"IVR^A","Invesco Mortgage Capital Inc.","21.41","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ivr^a",
"OIA","Invesco Municipal Income Opportunities Trust","7.25","$344.77M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/oia",
"VMO","Invesco Municipal Opportunity Trust","12.41","$836.61M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vmo",
"VKQ","Invesco Municipal Trust","12.12","$670.48M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vkq",
"VPV","Invesco Pennsylvania Value Municipal Income Trust","12.1","$288.34M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vpv",
